"Chromosome","Strand","Bin","Allele","Clone"
"10",2,187,"B",2
"10",2,188,"B",2
"10",2,189,"B",2
"10",2,190,"B",2
"10",2,191,"B",2
"10",2,192,"B",2
"10",2,193,"B",2
"10",2,194,"B",2
"10",2,195,"B",2
"10",2,196,"B",2
"10",2,197,"B",2
"10",2,198,"B",2
"10",2,199,"B",2
"10",2,200,"B",2
"10",2,201,"B",2
"10",2,202,"B",2
"10",2,203,"B",2
"10",2,204,"B",2
"10",2,205,"B",2
"10",2,206,"B",2
"10",2,207,"B",2
"10",2,208,"B",2
"10",2,209,"B",2
"10",2,210,"B",2
"10",2,211,"B",2
"10",2,212,"B",2
"10",2,213,"B",2
"10",2,214,"B",2
"10",2,215,"B",2
"10",2,216,"B",2
"10",2,217,"B",2
"10",2,218,"B",2
"10",2,219,"B",2
"10",2,220,"B",2
"10",2,221,"B",2
"10",2,222,"B",2
"10",2,223,"B",2
"10",2,224,"B",2
"10",2,225,"B",2
"10",2,226,"B",2
"10",2,227,"B",2
"10",2,228,"B",2
"10",2,229,"B",2
"10",2,230,"B",2
"10",2,231,"B",2
"10",2,232,"B",2
"10",2,233,"B",2
"10",2,234,"B",2
"10",2,235,"B",2
"10",2,236,"B",2
"10",2,237,"B",2
"10",2,238,"B",2
"10",2,239,"B",2
"10",2,240,"B",2
"10",2,241,"B",2
"10",2,242,"B",2
"10",2,243,"B",2
"10",2,244,"B",2
"10",2,245,"B",2
"10",2,246,"B",2
"10",2,247,"B",2
"10",2,248,"B",2
"10",2,249,"B",2
"10",2,250,"B",2
"10",2,251,"B",2
"10",2,252,"B",2
"10",2,253,"B",2
"10",2,254,"B",2
"10",2,255,"B",2
"10",2,256,"B",2
"10",2,257,"B",2
"10",2,258,"B",2
"10",2,259,"B",2
"10",2,260,"B",2
"10",2,261,"B",2
"10",2,262,"B",2
"10",2,263,"B",2
"10",2,264,"B",2
"10",2,265,"B",2
"10",2,266,"B",2
"10",2,267,"B",2
"10",2,268,"B",2
"11",2,1,"B",2
"11",2,2,"B",2
"11",2,3,"B",2
"11",2,4,"B",2
"11",2,5,"B",2
"11",2,6,"B",2
"11",2,7,"B",2
"11",2,8,"B",2
"11",2,9,"B",2
"11",2,10,"B",2
"11",2,11,"B",2
"11",2,12,"B",2
"11",2,13,"B",2
"11",2,14,"B",2
"11",2,15,"B",2
"11",2,16,"B",2
"11",2,17,"B",2
"11",2,18,"B",2
"11",2,19,"B",2
"11",2,20,"B",2
"11",2,21,"B",2
"11",2,22,"B",2
"11",2,23,"B",2
"11",2,24,"B",2
"11",2,25,"B",2
"11",2,26,"B",2
"11",2,27,"B",2
"11",2,28,"B",2
"11",2,29,"B",2
"11",2,30,"B",2
"11",2,31,"B",2
"11",2,32,"B",2
"11",2,33,"B",2
"11",2,34,"B",2
"11",2,35,"B",2
"11",2,36,"B",2
"11",2,37,"B",2
"11",2,38,"B",2
"11",2,39,"B",2
"11",2,40,"B",2
"11",2,41,"B",2
"11",2,42,"B",2
"11",2,43,"B",2
"11",2,44,"B",2
"11",2,45,"B",2
"11",2,46,"B",2
"11",2,47,"B",2
"11",2,48,"B",2
"11",2,49,"B",2
"11",2,50,"B",2
"11",2,51,"B",2
"11",2,52,"B",2
"11",2,53,"B",2
"11",2,54,"B",2
"11",2,55,"B",2
"11",2,56,"B",2
"11",2,57,"B",2
"11",2,58,"B",2
"11",2,59,"B",2
"11",2,60,"B",2
"11",2,61,"B",2
"11",2,62,"B",2
"11",2,63,"B",2
"11",2,64,"B",2
"11",2,65,"B",2
"11",2,66,"B",2
"11",2,67,"B",2
"11",2,68,"B",2
"11",2,69,"B",2
"11",2,70,"B",2
"11",2,71,"B",2
"11",2,72,"B",2
"11",2,73,"B",2
"11",2,74,"B",2
"11",2,75,"B",2
"11",2,76,"B",2
"11",2,77,"B",2
"11",2,78,"B",2
"11",2,79,"B",2
"11",2,80,"B",2
"11",2,81,"B",2
"11",2,82,"B",2
"11",2,83,"B",2
"11",2,84,"B",2
"11",2,85,"B",2
"11",2,86,"B",2
"11",2,87,"B",2
"11",2,88,"B",2
"11",2,89,"B",2
"11",2,90,"B",2
"11",2,91,"B",2
"11",2,92,"B",2
"11",2,93,"B",2
"11",2,94,"B",2
"11",2,95,"B",2
"11",2,96,"B",2
"11",2,97,"B",2
"11",2,98,"B",2
"11",2,99,"B",2
"11",2,100,"B",2
"11",2,101,"B",2
"11",2,102,"B",2
"11",2,103,"B",2
"11",2,104,"B",2
"11",2,105,"B",2
"11",2,106,"B",2
"11",2,107,"B",2
"11",2,108,"B",2
"11",2,109,"B",2
"11",2,110,"B",2
"11",2,111,"B",2
"11",2,112,"B",2
"11",2,113,"B",2
"11",2,114,"B",2
"11",2,115,"B",2
"11",2,116,"B",2
"11",2,117,"B",2
"11",2,118,"B",2
"11",2,119,"B",2
"11",2,120,"B",2
"11",2,121,"B",2
"11",2,122,"B",2
"11",2,123,"B",2
"11",2,124,"B",2
"11",2,125,"B",2
"11",2,126,"B",2
"11",2,127,"B",2
"11",2,128,"B",2
"11",2,129,"B",2
"11",2,130,"B",2
"11",2,131,"B",2
"11",2,132,"B",2
"11",2,133,"B",2
"11",2,134,"B",2
"11",2,135,"B",2
"11",2,136,"B",2
"11",2,137,"B",2
"11",2,138,"B",2
"11",2,139,"B",2
"11",2,140,"B",2
"11",2,141,"B",2
"11",2,142,"B",2
"11",2,143,"B",2
"11",2,144,"B",2
"11",2,145,"B",2
"11",2,146,"B",2
"11",2,147,"B",2
"11",2,148,"B",2
"11",2,149,"B",2
"11",2,150,"B",2
"11",2,151,"B",2
"11",2,152,"B",2
"11",2,153,"B",2
"11",2,154,"B",2
"11",2,155,"B",2
"11",2,156,"B",2
"11",2,157,"B",2
"11",2,158,"B",2
"11",2,159,"B",2
"11",2,160,"B",2
"11",2,161,"B",2
"11",2,162,"B",2
"11",2,163,"B",2
"11",2,164,"B",2
"11",2,165,"B",2
"11",2,166,"B",2
"11",2,167,"B",2
"11",2,168,"B",2
"11",2,169,"B",2
"11",2,170,"B",2
"11",2,171,"B",2
"11",2,172,"B",2
"11",2,173,"B",2
"11",2,174,"B",2
"11",2,175,"B",2
"11",2,176,"B",2
"11",2,177,"B",2
"11",2,178,"B",2
"11",2,179,"B",2
"11",2,180,"B",2
"11",2,181,"B",2
"11",2,182,"B",2
"11",2,183,"B",2
"11",2,184,"B",2
"11",2,185,"B",2
"11",2,186,"B",2
"11",2,187,"B",2
"11",2,188,"B",2
"11",2,189,"B",2
"11",2,190,"B",2
"11",2,191,"B",2
"11",2,192,"B",2
"11",2,193,"B",2
"11",2,194,"B",2
"11",2,195,"B",2
"11",2,196,"B",2
"11",2,197,"B",2
"11",2,198,"B",2
"11",2,199,"B",2
"11",2,200,"B",2
"11",2,201,"B",2
"11",2,202,"B",2
"11",2,203,"B",2
"11",2,204,"B",2
"11",2,205,"B",2
"11",2,206,"B",2
"11",2,207,"B",2
"11",2,208,"B",2
"11",2,209,"B",2
"11",2,210,"B",2
"11",2,211,"B",2
"11",2,212,"B",2
"11",2,213,"B",2
"11",2,214,"B",2
"11",2,215,"B",2
"11",2,216,"B",2
"11",2,217,"B",2
"11",2,218,"B",2
"11",2,219,"B",2
"11",2,220,"B",2
"11",2,221,"B",2
"11",2,222,"B",2
"11",2,223,"B",2
"11",2,224,"B",2
"11",2,225,"B",2
"11",2,226,"B",2
"11",2,227,"B",2
"11",2,228,"B",2
"11",2,229,"B",2
"11",2,230,"B",2
"11",2,231,"B",2
"11",2,232,"B",2
"11",2,233,"B",2
"11",2,234,"B",2
"11",2,235,"B",2
"11",2,236,"B",2
"11",2,237,"B",2
"11",2,238,"B",2
"11",2,239,"B",2
"11",2,240,"B",2
"11",2,241,"B",2
"11",2,242,"B",2
"11",2,243,"B",2
"11",2,244,"B",2
"11",2,245,"B",2
"11",2,246,"B",2
"11",2,247,"B",2
"11",2,248,"B",2
"11",2,249,"B",2
"11",2,250,"B",2
"11",2,251,"B",2
"11",2,252,"B",2
"11",2,253,"B",2
"11",2,254,"B",2
"11",2,255,"B",2
"11",2,256,"B",2
"11",2,257,"B",2
"11",2,258,"B",2
"11",2,259,"B",2
"11",2,260,"B",2
"11",2,261,"B",2
"11",2,262,"B",2
"11",2,263,"B",2
"11",2,264,"B",2
"11",2,265,"B",2
"11",2,266,"B",2
"11",2,267,"B",2
"11",2,268,"B",2
"11",2,269,"B",2
"11",2,270,"B",2
"11",2,271,"B",2
"12",2,1,"B",2
"12",2,2,"B",2
"12",2,3,"B",2
"12",2,4,"B",2
"12",2,5,"B",2
"12",2,6,"B",2
"12",2,7,"B",2
"12",2,8,"B",2
"12",2,9,"B",2
"12",2,10,"B",2
"12",2,11,"B",2
"12",2,12,"B",2
"12",2,13,"B",2
"12",2,14,"B",2
"12",2,15,"B",2
"12",2,16,"B",2
"12",2,17,"B",2
"12",2,18,"B",2
"12",2,19,"B",2
"12",2,20,"B",2
"12",2,21,"B",2
"12",2,22,"B",2
"12",2,23,"B",2
"12",2,24,"B",2
"12",2,25,"B",2
"12",2,26,"B",2
"12",2,27,"B",2
"12",2,28,"B",2
"12",2,29,"B",2
"12",2,30,"B",2
"12",2,31,"B",2
"12",2,32,"B",2
"12",2,33,"B",2
"12",2,34,"B",2
"12",2,35,"B",2
"12",2,36,"B",2
"12",2,37,"B",2
"12",2,38,"B",2
"12",2,39,"B",2
"12",2,40,"B",2
"12",2,41,"B",2
"12",2,42,"B",2
"12",2,43,"B",2
"12",2,44,"B",2
"12",2,45,"B",2
"12",2,46,"B",2
"12",2,47,"B",2
"12",2,48,"B",2
"12",2,49,"B",2
"12",2,50,"B",2
"12",2,51,"B",2
"12",2,52,"B",2
"12",2,53,"B",2
"12",2,54,"B",2
"12",2,55,"B",2
"12",2,56,"B",2
"12",2,57,"B",2
"12",2,58,"B",2
"12",2,59,"B",2
"12",2,60,"B",2
"12",2,61,"B",2
"12",2,62,"B",2
"12",2,63,"B",2
"12",2,64,"B",2
"12",2,65,"B",2
"12",2,66,"B",2
"12",2,67,"B",2
"12",2,68,"B",2
"12",2,69,"B",2
"12",2,70,"B",2
"12",2,71,"B",2
"12",2,72,"B",2
"12",2,73,"B",2
"12",2,74,"B",2
"12",2,75,"B",2
"12",2,76,"B",2
"12",2,77,"B",2
"12",2,78,"B",2
"12",2,79,"B",2
"12",2,80,"B",2
"12",2,81,"B",2
"12",2,82,"B",2
"12",2,83,"B",2
"12",2,84,"B",2
"12",2,85,"B",2
"12",2,86,"B",2
"12",2,87,"B",2
"12",2,88,"B",2
"12",2,89,"B",2
"12",2,90,"B",2
"12",2,91,"B",2
"12",2,92,"B",2
"12",2,93,"B",2
"12",2,94,"B",2
"12",2,95,"B",2
"12",2,96,"B",2
"12",2,97,"B",2
"12",2,98,"B",2
"12",2,99,"B",2
"12",2,100,"B",2
"12",2,101,"B",2
"12",2,102,"B",2
"12",2,103,"B",2
"12",2,104,"B",2
"12",2,105,"B",2
"12",2,106,"B",2
"12",2,107,"B",2
"12",2,108,"B",2
"12",2,109,"B",2
"12",2,110,"B",2
"12",2,111,"B",2
"12",2,112,"B",2
"12",2,113,"B",2
"12",2,114,"B",2
"12",2,115,"B",2
"12",2,116,"B",2
"12",2,117,"B",2
"12",2,118,"B",2
"12",2,119,"B",2
"12",2,120,"B",2
"12",2,121,"B",2
"12",2,122,"B",2
"12",2,123,"B",2
"12",2,124,"B",2
"12",2,125,"B",2
"12",2,126,"B",2
"12",2,127,"B",2
"12",2,128,"B",2
"12",2,129,"B",2
"12",2,130,"B",2
"12",2,131,"B",2
"12",2,132,"B",2
"12",2,133,"B",2
"12",2,134,"B",2
"12",2,135,"B",2
"12",2,136,"B",2
"12",2,137,"B",2
"12",2,138,"B",2
"12",2,139,"B",2
"12",2,140,"B",2
"12",2,141,"B",2
"12",2,142,"B",2
"12",2,143,"B",2
"12",2,144,"B",2
"12",2,145,"B",2
"12",2,146,"B",2
"12",2,147,"B",2
"12",2,148,"B",2
"12",2,149,"B",2
"12",2,150,"B",2
"12",2,151,"B",2
"12",2,152,"B",2
"12",2,153,"B",2
"12",2,154,"B",2
"12",2,155,"B",2
"12",2,156,"B",2
"12",2,157,"B",2
"12",2,158,"B",2
"12",2,159,"B",2
"12",2,160,"B",2
"12",2,161,"B",2
"12",2,162,"B",2
"12",2,163,"B",2
"12",2,164,"B",2
"12",2,165,"B",2
"12",2,166,"B",2
"12",2,167,"B",2
"12",2,168,"B",2
"12",2,169,"B",2
"12",2,170,"B",2
"12",2,171,"B",2
"12",2,172,"B",2
"12",2,173,"B",2
"12",2,174,"B",2
"12",2,175,"B",2
"12",2,176,"B",2
"12",2,177,"B",2
"12",2,178,"B",2
"12",2,179,"B",2
"12",2,180,"B",2
"12",2,181,"B",2
"12",2,182,"B",2
"12",2,183,"B",2
"12",2,184,"B",2
"12",2,185,"B",2
"12",2,186,"B",2
"12",2,187,"B",2
"12",2,188,"B",2
"12",2,189,"B",2
"12",2,190,"B",2
"12",2,191,"B",2
"12",2,192,"B",2
"12",2,193,"B",2
"12",2,194,"B",2
"12",2,195,"B",2
"12",2,196,"B",2
"12",2,197,"B",2
"12",2,198,"B",2
"12",2,199,"B",2
"12",2,200,"B",2
"12",2,201,"B",2
"12",2,202,"B",2
"12",2,203,"B",2
"12",2,204,"B",2
"12",2,205,"B",2
"12",2,206,"B",2
"12",2,207,"B",2
"12",2,208,"B",2
"12",2,209,"B",2
"12",2,210,"B",2
"12",2,211,"B",2
"12",2,212,"B",2
"12",2,213,"B",2
"12",2,214,"B",2
"12",2,215,"B",2
"12",2,216,"B",2
"12",2,217,"B",2
"12",2,218,"B",2
"12",2,219,"B",2
"12",2,220,"B",2
"12",2,221,"B",2
"12",2,222,"B",2
"12",2,223,"B",2
"12",2,224,"B",2
"12",2,225,"B",2
"12",2,226,"B",2
"12",2,227,"B",2
"12",2,228,"B",2
"12",2,229,"B",2
"12",2,230,"B",2
"12",2,231,"B",2
"12",2,232,"B",2
"12",2,233,"B",2
"12",2,234,"B",2
"12",2,235,"B",2
"12",2,236,"B",2
"12",2,237,"B",2
"12",2,238,"B",2
"12",2,239,"B",2
"12",2,240,"B",2
"12",2,241,"B",2
"12",2,242,"B",2
"12",2,243,"B",2
"12",2,244,"B",2
"12",2,245,"B",2
"12",2,246,"B",2
"12",2,247,"B",2
"12",2,248,"B",2
"12",2,249,"B",2
"12",2,250,"B",2
"12",2,251,"B",2
"12",2,252,"B",2
"12",2,253,"B",2
"12",2,254,"B",2
"12",2,255,"B",2
"12",2,256,"B",2
"12",2,257,"B",2
"12",2,258,"B",2
"12",2,259,"B",2
"12",2,260,"B",2
"12",2,261,"B",2
"12",2,262,"B",2
"12",2,263,"B",2
"12",2,264,"B",2
"12",2,265,"B",2
"12",2,266,"B",2
"12",2,267,"B",2
"13",2,1,"B",2
"13",2,2,"B",2
"13",2,3,"B",2
"13",2,4,"B",2
"13",2,5,"B",2
"13",2,6,"B",2
"13",2,7,"B",2
"13",2,8,"B",2
"13",2,9,"B",2
"13",2,10,"B",2
"13",2,11,"B",2
"13",2,12,"B",2
"13",2,13,"B",2
"13",2,14,"B",2
"13",2,15,"B",2
"13",2,16,"B",2
"13",2,17,"B",2
"13",2,18,"B",2
"13",2,19,"B",2
"13",2,20,"B",2
"13",2,21,"B",2
"13",2,22,"B",2
"13",2,23,"B",2
"13",2,24,"B",2
"13",2,25,"B",2
"13",2,26,"B",2
"13",2,27,"B",2
"13",2,28,"B",2
"13",2,29,"B",2
"13",2,30,"B",2
"13",2,31,"B",2
"13",2,32,"B",2
"13",2,33,"B",2
"13",2,34,"B",2
"13",2,35,"B",2
"13",2,36,"B",2
"13",2,37,"B",2
"13",2,38,"B",2
"13",2,39,"B",2
"13",2,40,"B",2
"13",2,41,"B",2
"13",2,42,"B",2
"13",2,43,"B",2
"13",2,44,"B",2
"13",2,45,"B",2
"13",2,46,"B",2
"13",2,47,"B",2
"13",2,48,"B",2
"13",2,49,"B",2
"13",2,50,"B",2
"13",2,51,"B",2
"13",2,52,"B",2
"13",2,53,"B",2
"13",2,54,"B",2
"13",2,55,"B",2
"13",2,56,"B",2
"13",2,57,"B",2
"13",2,58,"B",2
"13",2,59,"B",2
"13",2,60,"B",2
"13",2,61,"B",2
"13",2,62,"B",2
"13",2,63,"B",2
"13",2,64,"B",2
"13",2,65,"B",2
"13",2,66,"B",2
"13",2,67,"B",2
"13",2,68,"B",2
"13",2,69,"B",2
"13",2,70,"B",2
"13",2,71,"B",2
"13",2,72,"B",2
"13",2,73,"B",2
"13",2,74,"B",2
"13",2,75,"B",2
"13",2,76,"B",2
"13",2,77,"B",2
"13",2,78,"B",2
"13",2,79,"B",2
"13",2,80,"B",2
"13",2,81,"B",2
"13",2,82,"B",2
"13",2,83,"B",2
"13",2,84,"B",2
"13",2,85,"B",2
"13",2,86,"B",2
"13",2,87,"B",2
"13",2,88,"B",2
"13",2,89,"B",2
"13",2,90,"B",2
"13",2,91,"B",2
"13",2,92,"B",2
"13",2,93,"B",2
"13",2,94,"B",2
"13",2,95,"B",2
"13",2,96,"B",2
"13",2,97,"B",2
"13",2,98,"B",2
"13",2,99,"B",2
"13",2,100,"B",2
"13",2,101,"B",2
"13",2,102,"B",2
"13",2,103,"B",2
"13",2,104,"B",2
"13",2,105,"B",2
"13",2,106,"B",2
"13",2,107,"B",2
"13",2,108,"B",2
"13",2,109,"B",2
"13",2,110,"B",2
"13",2,111,"B",2
"13",2,112,"B",2
"13",2,113,"B",2
"13",2,114,"B",2
"13",2,115,"B",2
"13",2,116,"B",2
"13",2,117,"B",2
"13",2,118,"B",2
"13",2,119,"B",2
"13",2,120,"B",2
"13",2,121,"B",2
"13",2,122,"B",2
"13",2,123,"B",2
"13",2,124,"B",2
"13",2,125,"B",2
"13",2,126,"B",2
"13",2,127,"B",2
"13",2,128,"B",2
"13",2,129,"B",2
"13",2,130,"B",2
"13",2,131,"B",2
"13",2,132,"B",2
"13",2,133,"B",2
"13",2,134,"B",2
"13",2,135,"B",2
"13",2,136,"B",2
"13",2,137,"B",2
"13",2,138,"B",2
"13",2,139,"B",2
"13",2,140,"B",2
"13",2,141,"B",2
"13",2,142,"B",2
"13",2,143,"B",2
"13",2,144,"B",2
"13",2,145,"B",2
"13",2,146,"B",2
"13",2,147,"B",2
"13",2,148,"B",2
"13",2,149,"B",2
"13",2,150,"B",2
"13",2,151,"B",2
"13",2,152,"B",2
"13",2,153,"B",2
"13",2,154,"B",2
"13",2,155,"B",2
"13",2,156,"B",2
"13",2,157,"B",2
"13",2,158,"B",2
"13",2,159,"B",2
"13",2,160,"B",2
"13",2,161,"B",2
"13",2,162,"B",2
"13",2,163,"B",2
"13",2,164,"B",2
"13",2,165,"B",2
"13",2,166,"B",2
"13",2,167,"B",2
"13",2,168,"B",2
"13",2,169,"B",2
"13",2,170,"B",2
"13",2,171,"B",2
"13",2,172,"B",2
"13",2,173,"B",2
"13",2,174,"B",2
"13",2,175,"B",2
"13",2,176,"B",2
"13",2,177,"B",2
"13",2,178,"B",2
"13",2,179,"B",2
"13",2,180,"B",2
"13",2,181,"B",2
"13",2,182,"B",2
"13",2,183,"B",2
"13",2,184,"B",2
"13",2,185,"B",2
"13",2,186,"B",2
"13",2,187,"B",2
"13",2,188,"B",2
"13",2,189,"B",2
"13",2,190,"B",2
"13",2,191,"B",2
"13",2,192,"B",2
"13",2,193,"B",2
"13",2,194,"B",2
"13",2,195,"B",2
"13",2,196,"B",2
"13",2,197,"B",2
"13",2,198,"B",2
"13",2,199,"B",2
"13",2,200,"B",2
"13",2,201,"B",2
"13",2,202,"B",2
"13",2,203,"B",2
"13",2,204,"B",2
"13",2,205,"B",2
"13",2,206,"B",2
"13",2,207,"B",2
"13",2,208,"B",2
"13",2,209,"B",2
"13",2,210,"B",2
"13",2,211,"B",2
"13",2,212,"B",2
"13",2,213,"B",2
"13",2,214,"B",2
"13",2,215,"B",2
"13",2,216,"B",2
"13",2,217,"B",2
"13",2,218,"B",2
"13",2,219,"B",2
"13",2,220,"B",2
"13",2,221,"B",2
"13",2,222,"B",2
"13",2,223,"B",2
"13",2,224,"B",2
"13",2,225,"B",2
"13",2,226,"B",2
"13",2,227,"B",2
"13",2,228,"B",2
"13",2,229,"B",2
"14",2,1,"B",2
"14",2,2,"B",2
"14",2,3,"B",2
"14",2,4,"B",2
"14",2,5,"B",2
"14",2,6,"B",2
"14",2,7,"B",2
"14",2,8,"B",2
"14",2,9,"B",2
"14",2,10,"B",2
"14",2,11,"B",2
"14",2,12,"B",2
"14",2,13,"B",2
"14",2,14,"B",2
"14",2,15,"B",2
"14",2,16,"B",2
"14",2,17,"B",2
"14",2,18,"B",2
"14",2,19,"B",2
"14",2,20,"B",2
"14",2,21,"B",2
"14",2,22,"B",2
"14",2,23,"B",2
"14",2,24,"B",2
"14",2,25,"B",2
"14",2,26,"B",2
"14",2,27,"B",2
"14",2,28,"B",2
"14",2,29,"B",2
"14",2,30,"B",2
"14",2,31,"B",2
"14",2,32,"B",2
"14",2,33,"B",2
"14",2,34,"B",2
"14",2,35,"B",2
"14",2,36,"B",2
"14",2,37,"B",2
"14",2,38,"B",2
"14",2,39,"B",2
"14",2,40,"B",2
"14",2,41,"B",2
"14",2,42,"B",2
"14",2,43,"B",2
"14",2,44,"B",2
"14",2,45,"B",2
"14",2,46,"B",2
"14",2,47,"B",2
"14",2,48,"B",2
"14",2,49,"B",2
"14",2,50,"B",2
"14",2,51,"B",2
"14",2,52,"B",2
"14",2,53,"B",2
"14",2,54,"B",2
"14",2,55,"B",2
"14",2,56,"B",2
"14",2,57,"B",2
"14",2,58,"B",2
"14",2,59,"B",2
"14",2,60,"B",2
"14",2,61,"B",2
"14",2,62,"B",2
"14",2,63,"B",2
"14",2,64,"B",2
"14",2,65,"B",2
"14",2,66,"B",2
"14",2,67,"B",2
"14",2,68,"B",2
"14",2,69,"B",2
"14",2,70,"B",2
"14",2,71,"B",2
"14",2,72,"B",2
"14",2,73,"B",2
"14",2,74,"B",2
"14",2,75,"B",2
"14",2,76,"B",2
"14",2,77,"B",2
"14",2,78,"B",2
"14",2,79,"B",2
"14",2,80,"B",2
"14",2,81,"B",2
"14",2,82,"B",2
"14",2,83,"B",2
"14",2,84,"B",2
"14",2,85,"B",2
"14",2,86,"B",2
"14",2,87,"B",2
"14",2,88,"B",2
"14",2,89,"B",2
"14",2,90,"B",2
"14",2,91,"B",2
"14",2,92,"B",2
"14",2,93,"B",2
"14",2,94,"B",2
"14",2,95,"B",2
"14",2,96,"B",2
"14",2,97,"B",2
"14",2,98,"B",2
"14",2,99,"B",2
"14",2,100,"B",2
"14",2,101,"B",2
"14",2,102,"B",2
"14",2,103,"B",2
"14",2,104,"B",2
"14",2,105,"B",2
"14",2,106,"B",2
"14",2,107,"B",2
"14",2,108,"B",2
"14",2,109,"B",2
"14",2,110,"B",2
"14",2,111,"B",2
"14",2,112,"B",2
"14",2,113,"B",2
"14",2,114,"B",2
"14",2,115,"B",2
"14",2,116,"B",2
"14",2,117,"B",2
"14",2,118,"B",2
"14",2,119,"B",2
"14",2,120,"B",2
"14",2,121,"B",2
"14",2,122,"B",2
"14",2,123,"B",2
"14",2,124,"B",2
"14",2,125,"B",2
"14",2,126,"B",2
"14",2,127,"B",2
"14",2,128,"B",2
"14",2,129,"B",2
"14",2,130,"B",2
"14",2,131,"B",2
"14",2,132,"B",2
"14",2,133,"B",2
"14",2,134,"B",2
"14",2,135,"B",2
"14",2,136,"B",2
"14",2,137,"B",2
"14",2,138,"B",2
"14",2,139,"B",2
"14",2,140,"B",2
"14",2,141,"B",2
"14",2,142,"B",2
"14",2,143,"B",2
"14",2,144,"B",2
"14",2,145,"B",2
"14",2,146,"B",2
"14",2,147,"B",2
"14",2,148,"B",2
"14",2,149,"B",2
"14",2,150,"B",2
"14",2,151,"B",2
"14",2,152,"B",2
"14",2,153,"B",2
"14",2,154,"B",2
"14",2,155,"B",2
"14",2,156,"B",2
"14",2,157,"B",2
"14",2,158,"B",2
"14",2,159,"B",2
"14",2,160,"B",2
"14",2,161,"B",2
"14",2,162,"B",2
"14",2,163,"B",2
"14",2,164,"B",2
"14",2,165,"B",2
"14",2,166,"B",2
"14",2,167,"B",2
"14",2,168,"B",2
"14",2,169,"B",2
"14",2,170,"B",2
"14",2,171,"B",2
"14",2,172,"B",2
"14",2,173,"B",2
"14",2,174,"B",2
"14",2,175,"B",2
"14",2,176,"B",2
"14",2,177,"B",2
"14",2,178,"B",2
"14",2,179,"B",2
"14",2,180,"B",2
"14",2,181,"B",2
"14",2,182,"B",2
"14",2,183,"B",2
"14",2,184,"B",2
"14",2,185,"B",2
"14",2,186,"B",2
"14",2,187,"B",2
"14",2,188,"B",2
"14",2,189,"B",2
"14",2,190,"B",2
"14",2,191,"B",2
"14",2,192,"B",2
"14",2,193,"B",2
"14",2,194,"B",2
"14",2,195,"B",2
"14",2,196,"B",2
"14",2,197,"B",2
"14",2,198,"B",2
"14",2,199,"B",2
"14",2,200,"B",2
"14",2,201,"B",2
"14",2,202,"B",2
"14",2,203,"B",2
"14",2,204,"B",2
"14",2,205,"B",2
"14",2,206,"B",2
"14",2,207,"B",2
"14",2,208,"B",2
"14",2,209,"B",2
"14",2,210,"B",2
"14",2,211,"B",2
"14",2,212,"B",2
"14",2,213,"B",2
"14",2,214,"B",2
"14",2,215,"B",2
"15",2,1,"B",2
"15",2,2,"B",2
"15",2,3,"B",2
"15",2,4,"B",2
"15",2,5,"B",2
"15",2,6,"B",2
"15",2,7,"B",2
"15",2,8,"B",2
"15",2,9,"B",2
"15",2,10,"B",2
"15",2,11,"B",2
"15",2,12,"B",2
"15",2,13,"B",2
"15",2,14,"B",2
"15",2,15,"B",2
"15",2,16,"B",2
"15",2,17,"B",2
"15",2,18,"B",2
"15",2,19,"B",2
"15",2,20,"B",2
"15",2,21,"B",2
"15",2,22,"B",2
"15",2,23,"B",2
"15",2,24,"B",2
"15",2,25,"B",2
"15",2,26,"B",2
"15",2,27,"B",2
"15",2,28,"B",2
"15",2,29,"B",2
"15",2,30,"B",2
"15",2,31,"B",2
"15",2,32,"B",2
"15",2,33,"B",2
"15",2,34,"B",2
"15",2,35,"B",2
"15",2,36,"B",2
"15",2,37,"B",2
"15",2,38,"B",2
"15",2,39,"B",2
"15",2,40,"B",2
"15",2,41,"B",2
"15",2,42,"B",2
"15",2,43,"B",2
"15",2,44,"B",2
"15",2,45,"B",2
"15",2,46,"B",2
"15",2,47,"B",2
"15",2,48,"B",2
"15",2,49,"B",2
"15",2,50,"B",2
"15",2,51,"B",2
"15",2,52,"B",2
"15",2,53,"B",2
"15",2,54,"B",2
"15",2,55,"B",2
"15",2,56,"B",2
"15",2,57,"B",2
"15",2,58,"B",2
"15",2,59,"B",2
"15",2,60,"B",2
"15",2,61,"B",2
"15",2,62,"B",2
"15",2,63,"B",2
"15",2,64,"B",2
"15",2,65,"B",2
"15",2,66,"B",2
"15",2,67,"B",2
"15",2,68,"B",2
"15",2,69,"B",2
"15",2,70,"B",2
"15",2,71,"B",2
"15",2,72,"B",2
"15",2,73,"B",2
"15",2,74,"B",2
"15",2,75,"B",2
"15",2,76,"B",2
"15",2,77,"B",2
"15",2,78,"B",2
"15",2,79,"B",2
"15",2,80,"B",2
"15",2,81,"B",2
"15",2,82,"B",2
"15",2,83,"B",2
"15",2,84,"B",2
"15",2,85,"B",2
"15",2,86,"B",2
"15",2,87,"B",2
"15",2,88,"B",2
"15",2,89,"B",2
"15",2,90,"B",2
"15",2,91,"B",2
"15",2,92,"B",2
"15",2,93,"B",2
"15",2,94,"B",2
"15",2,95,"B",2
"15",2,96,"B",2
"15",2,97,"B",2
"15",2,98,"B",2
"15",2,99,"B",2
"15",2,100,"B",2
