"Chromosome","Bin","Clone_1_strand_1","Clone_1_strand_2","Clone_2_strand_1","Clone_2_strand_2","Clone_2_strand_3","Clone_3_strand_1","Clone_3_strand_2","Clone_4_strand_1","Clone_4_strand_2"
18,108,"A","B","A","B","NA","A","B","A","B"
18,109,"A","B","A","B","NA","A","B","A","B"
18,110,"A","B","A","B","NA","A","B","A","B"
18,111,"A","B","A","B","NA","A","B","A","B"
18,112,"A","B","A","B","NA","A","B","A","B"
18,113,"A","B","A","B","NA","A","B","A","B"
18,114,"A","B","A","B","NA","A","B","A","B"
18,115,"A","B","A","B","NA","A","B","A","B"
18,116,"A","B","A","B","NA","A","B","A","B"
18,117,"A","B","A","B","NA","A","B","A","B"
18,118,"A","B","A","B","NA","A","B","A","B"
18,119,"A","B","A","B","NA","A","B","A","B"
18,120,"A","B","A","B","NA","A","B","A","B"
18,121,"A","B","A","B","NA","A","B","A","B"
18,122,"A","B","A","B","NA","A","B","A","B"
18,123,"A","B","A","B","NA","A","B","A","B"
18,124,"A","B","A","B","NA","A","B","A","B"
18,125,"A","B","A","B","NA","A","B","A","B"
18,126,"A","B","A","B","NA","A","B","A","B"
18,127,"A","B","A","B","NA","A","B","A","B"
18,128,"A","B","A","B","NA","A","B","A","B"
18,129,"A","B","A","B","NA","A","B","A","B"
18,130,"A","B","A","B","NA","A","B","A","B"
18,131,"A","B","A","B","NA","A","B","A","B"
18,132,"A","B","A","B","NA","A","B","A","B"
18,133,"A","B","A","B","NA","A","B","A","B"
18,134,"A","B","A","B","NA","A","B","A","B"
18,135,"A","B","A","B","NA","A","B","A","B"
18,136,"A","B","A","B","NA","A","B","A","B"
18,137,"A","B","A","B","NA","A","B","A","B"
18,138,"A","B","A","B","NA","A","B","A","B"
18,139,"A","B","A","B","NA","A","B","A","B"
18,140,"A","B","A","B","NA","A","B","A","B"
18,141,"A","B","A","B","NA","A","B","A","B"
18,142,"A","B","A","B","NA","A","B","A","B"
18,143,"A","B","A","B","NA","A","B","A","B"
18,144,"A","B","A","B","NA","A","B","A","B"
18,145,"A","B","A","B","NA","A","B","A","B"
18,146,"A","B","A","B","NA","A","B","A","B"
18,147,"A","B","A","B","NA","A","B","A","B"
18,148,"A","B","A","B","NA","A","B","A","B"
18,149,"A","B","A","B","NA","A","B","A","B"
18,150,"A","B","A","B","NA","A","B","A","B"
18,151,"A","B","A","B","NA","A","B","A","B"
18,152,"A","B","A","B","NA","A","B","A","B"
18,153,"A","B","A","B","NA","A","B","A","B"
18,154,"A","B","A","B","NA","A","B","A","B"
18,155,"A","B","A","B","NA","A","B","A","B"
18,156,"A","B","A","B","NA","A","B","A","B"
18,157,"A","B","A","B","NA","A","B","A","B"
19,1,"A","B","A","B","NA","A","B","A","B"
19,2,"A","B","A","B","NA","A","B","A","B"
19,3,"A","B","A","B","NA","A","B","A","B"
19,4,"A","B","A","B","NA","A","B","A","B"
19,5,"A","B","A","B","NA","A","B","A","B"
19,6,"A","B","A","B","NA","A","B","A","B"
19,7,"A","B","A","B","NA","A","B","A","B"
19,8,"A","B","A","B","NA","A","B","A","B"
19,9,"A","B","A","B","NA","A","B","A","B"
19,10,"A","B","A","B","NA","A","B","A","B"
19,11,"A","B","A","B","NA","A","B","A","B"
19,12,"A","B","A","B","NA","A","B","A","B"
19,13,"A","B","A","B","NA","A","B","A","B"
19,14,"A","B","A","B","NA","A","B","A","B"
19,15,"A","B","A","B","NA","A","B","A","B"
19,16,"A","B","A","B","NA","A","B","A","B"
19,17,"A","B","A","B","NA","A","B","A","B"
19,18,"A","B","A","B","NA","A","B","A","B"
19,19,"A","B","A","B","NA","A","B","A","B"
19,20,"A","B","A","B","NA","A","B","A","B"
19,21,"A","B","A","B","NA","A","B","A","B"
19,22,"A","B","A","B","NA","A","B","A","B"
19,23,"A","B","A","B","NA","A","B","A","B"
19,24,"A","B","A","B","NA","A","B","A","B"
19,25,"A","B","A","B","NA","A","B","A","B"
19,26,"A","B","A","B","NA","A","B","A","B"
19,27,"A","B","A","B","NA","A","B","A","B"
19,28,"A","B","A","B","NA","A","B","A","B"
19,29,"A","B","A","B","NA","A","B","A","B"
19,30,"A","B","A","B","NA","A","B","A","B"
19,31,"A","B","A","B","NA","A","B","A","B"
19,32,"A","B","A","B","NA","A","B","A","B"
19,33,"A","B","A","B","NA","A","B","A","B"
19,34,"A","B","A","B","NA","A","B","A","B"
19,35,"A","B","A","B","NA","A","B","A","B"
19,36,"A","B","A","B","NA","A","B","A","B"
19,37,"A","B","A","B","NA","A","B","A","B"
19,38,"A","B","A","B","NA","A","B","A","B"
19,39,"A","B","A","B","NA","A","B","A","B"
19,40,"A","B","A","B","NA","A","B","A","B"
19,41,"A","B","A","B","NA","A","B","A","B"
19,42,"A","B","A","B","NA","A","B","A","B"
19,43,"A","B","A","B","NA","A","B","A","B"
19,44,"A","B","A","B","NA","A","B","A","B"
19,45,"A","B","A","B","NA","A","B","A","B"
19,46,"A","B","A","B","NA","A","B","A","B"
19,47,"A","B","A","B","NA","A","B","A","B"
19,48,"A","B","A","B","NA","A","B","A","B"
19,49,"A","B","A","B","NA","A","B","A","B"
19,50,"A","B","A","B","NA","A","B","A","B"
19,51,"A","B","A","B","NA","A","B","A","B"
19,52,"A","B","A","B","NA","A","B","A","B"
19,53,"A","B","A","B","NA","A","B","A","B"
19,54,"A","B","A","B","NA","@","B","A","B"
19,55,"A","B","A","B","NA","@","B","A","B"
19,56,"A","B","A","B","NA","@","B","A","B"
19,57,"A","B","A","B","NA","@","B","A","B"
19,58,"A","B","A","B","NA","@","B","A","B"
19,59,"A","B","A","B","NA","@","B","A","B"
19,60,"A","B","A","B","NA","@","B","A","B"
19,61,"A","B","A","B","NA","@","B","A","B"
19,62,"A","B","A","B","NA","@","B","A","B"
19,63,"A","B","A","B","NA","@","B","A","B"
19,64,"A","B","A","B","NA","@","B","A","B"
19,65,"A","B","A","B","NA","@","B","A","B"
19,66,"A","B","A","B","NA","@","B","A","B"
19,67,"A","B","A","B","NA","@","B","A","B"
19,68,"A","B","A","B","NA","@","B","A","B"
19,69,"A","B","A","B","NA","@","B","A","B"
19,70,"A","B","A","B","NA","@","B","A","B"
19,71,"A","B","A","B","NA","@","B","A","B"
19,72,"A","B","A","B","NA","@","B","A","B"
19,73,"A","B","A","B","NA","@","B","A","B"
19,74,"A","B","A","B","NA","@","B","A","B"
19,75,"A","B","A","B","NA","@","B","A","B"
19,76,"A","B","A","B","NA","@","B","A","B"
19,77,"A","B","A","B","NA","@","B","A","B"
19,78,"A","B","A","B","NA","@","B","A","B"
19,79,"A","B","A","B","NA","@","B","A","B"
19,80,"A","B","A","B","NA","@","B","A","B"
19,81,"A","B","A","B","NA","@","B","A","B"
19,82,"A","B","A","B","NA","@","B","A","B"
19,83,"A","B","A","B","NA","@","B","A","B"
19,84,"A","B","A","B","NA","@","B","A","B"
19,85,"A","B","A","B","NA","@","B","A","B"
19,86,"A","B","A","B","NA","@","B","A","B"
19,87,"A","B","A","B","NA","@","B","A","B"
19,88,"A","B","A","B","NA","@","B","A","B"
19,89,"A","B","A","B","NA","@","B","A","B"
19,90,"A","B","A","B","NA","@","B","A","B"
19,91,"A","B","A","B","NA","@","B","A","B"
19,92,"A","B","A","B","NA","@","B","A","B"
19,93,"A","B","A","B","NA","@","B","A","B"
19,94,"A","B","A","B","NA","@","B","A","B"
19,95,"A","B","A","B","NA","@","B","A","B"
19,96,"A","B","A","B","NA","@","B","A","B"
19,97,"A","B","A","B","NA","@","B","A","B"
19,98,"A","B","A","B","NA","@","B","A","B"
19,99,"A","B","A","B","NA","@","B","A","B"
19,100,"A","B","A","B","NA","@","B","A","B"
19,101,"A","B","A","B","NA","@","B","A","B"
19,102,"A","B","A","B","NA","@","B","A","B"
19,103,"A","B","A","B","NA","@","B","A","B"
19,104,"A","B","A","B","NA","@","B","A","B"
19,105,"A","B","A","B","NA","@","B","A","B"
19,106,"A","B","A","B","NA","@","B","A","B"
19,107,"A","B","A","B","NA","@","B","A","B"
19,108,"A","B","A","B","NA","@","B","A","B"
19,109,"A","B","A","B","NA","@","B","A","B"
19,110,"A","B","A","B","NA","@","B","A","B"
19,111,"A","B","A","B","NA","@","B","A","B"
19,112,"A","B","A","B","NA","@","B","A","B"
19,113,"A","B","A","B","NA","@","B","A","B"
19,114,"A","B","A","B","NA","@","B","A","B"
19,115,"A","B","A","B","NA","@","B","A","B"
19,116,"A","B","A","B","NA","@","B","A","B"
19,117,"A","B","A","B","NA","@","B","A","B"
19,118,"A","B","A","B","NA","@","B","A","B"
19,119,"A","B","A","B","NA","@","B","A","B"
20,1,"A","B","A","B","NA","A","B","A","B"
20,2,"A","B","A","B","NA","A","B","A","B"
20,3,"A","B","A","B","NA","A","B","A","B"
20,4,"A","B","A","B","NA","A","B","A","B"
20,5,"A","B","A","B","NA","A","B","A","B"
20,6,"A","B","A","B","NA","A","B","A","B"
20,7,"A","B","A","B","NA","A","B","A","B"
20,8,"A","B","A","B","NA","A","B","A","B"
20,9,"A","B","A","B","NA","A","B","A","B"
20,10,"A","B","A","B","NA","A","B","A","B"
20,11,"A","B","A","B","NA","A","B","A","B"
20,12,"A","B","A","B","NA","A","B","A","B"
20,13,"A","B","A","B","NA","A","B","A","B"
20,14,"A","B","A","B","NA","A","B","A","B"
20,15,"A","B","A","B","NA","A","B","A","B"
20,16,"A","B","A","B","NA","A","B","A","B"
20,17,"A","B","A","B","NA","A","B","A","B"
20,18,"A","B","A","B","NA","A","B","A","B"
20,19,"A","B","A","B","NA","A","B","A","B"
20,20,"A","B","A","B","NA","A","B","A","B"
20,21,"A","B","A","B","NA","A","B","A","B"
20,22,"A","B","A","B","NA","A","B","A","B"
20,23,"A","B","A","B","NA","A","B","A","B"
20,24,"A","B","A","B","NA","A","B","A","B"
20,25,"A","B","A","B","NA","A","B","A","B"
20,26,"A","B","A","B","NA","A","B","A","B"
20,27,"A","B","A","B","NA","A","B","A","B"
20,28,"A","B","A","B","NA","A","B","A","B"
20,29,"A","B","A","B","NA","A","B","A","B"
20,30,"A","B","A","B","NA","A","B","A","B"
20,31,"A","B","A","B","NA","A","B","A","B"
20,32,"A","B","A","B","NA","A","B","A","B"
20,33,"A","B","A","B","NA","A","B","A","B"
20,34,"A","B","A","B","NA","A","B","A","B"
20,35,"A","B","A","B","NA","A","B","A","B"
20,36,"A","B","A","B","NA","A","B","A","B"
20,37,"A","B","A","B","NA","A","B","A","B"
20,38,"A","B","A","B","NA","A","B","A","B"
20,39,"A","B","A","B","NA","A","B","A","B"
20,40,"A","B","A","B","NA","A","B","A","B"
20,41,"A","B","A","B","NA","A","B","A","B"
20,42,"A","B","A","B","NA","A","B","A","B"
20,43,"A","B","A","B","NA","A","B","A","B"
20,44,"A","B","A","B","NA","A","B","A","B"
20,45,"A","B","A","B","NA","A","B","A","B"
20,46,"A","B","A","B","NA","A","B","A","B"
20,47,"A","B","A","B","NA","A","B","A","B"
20,48,"A","B","A","B","NA","A","B","A","B"
20,49,"A","B","A","B","NA","A","B","A","B"
20,50,"A","B","A","B","NA","A","B","A","B"
20,51,"A","B","A","B","NA","A","B","A","B"
20,52,"A","B","A","B","NA","A","B","A","B"
20,53,"A","B","A","B","NA","A","B","A","B"
20,54,"A","B","A","B","NA","A","B","A","B"
20,55,"A","B","A","B","NA","A","B","A","B"
20,56,"A","B","A","B","NA","A","B","A","B"
20,57,"A","B","A","B","NA","A","B","A","B"
20,58,"A","B","A","B","NA","A","B","A","B"
20,59,"A","B","A","B","NA","A","B","A","B"
20,60,"A","B","A","B","NA","A","B","A","B"
20,61,"A","B","A","B","NA","A","B","A","B"
20,62,"A","B","A","B","NA","A","B","A","B"
20,63,"A","B","A","B","NA","A","B","A","B"
20,64,"A","B","A","B","NA","A","B","A","B"
20,65,"A","B","A","B","NA","A","B","A","B"
20,66,"A","B","A","B","NA","A","B","A","B"
20,67,"A","B","A","B","NA","A","B","A","B"
20,68,"A","B","A","B","NA","A","B","A","B"
20,69,"A","B","A","B","NA","A","B","A","B"
20,70,"A","B","A","B","NA","A","B","A","B"
20,71,"A","B","A","B","NA","A","B","A","B"
20,72,"A","B","A","B","NA","A","B","A","B"
20,73,"A","B","A","B","NA","A","B","A","B"
20,74,"A","B","A","B","NA","A","B","A","B"
20,75,"A","B","A","B","NA","A","B","A","B"
20,76,"A","B","A","B","NA","A","B","A","B"
20,77,"A","B","A","B","NA","A","B","A","B"
20,78,"A","B","A","B","NA","A","B","A","B"
20,79,"A","B","A","B","NA","A","B","A","B"
20,80,"A","B","A","B","NA","A","B","A","B"
20,81,"A","B","A","B","NA","A","B","A","B"
20,82,"A","B","A","B","NA","A","B","A","B"
20,83,"A","B","A","B","NA","A","B","A","B"
20,84,"A","B","A","B","NA","A","B","A","B"
20,85,"A","B","A","B","NA","A","B","A","B"
20,86,"A","B","A","B","NA","A","B","A","B"
20,87,"A","B","A","B","NA","A","B","A","B"
20,88,"A","B","A","B","NA","A","B","A","B"
20,89,"A","B","A","B","NA","A","B","A","B"
20,90,"A","B","A","B","NA","A","B","A","B"
20,91,"A","B","A","B","NA","A","B","A","B"
20,92,"A","B","A","B","NA","A","B","A","B"
20,93,"A","B","A","B","NA","A","B","A","B"
20,94,"A","B","A","B","NA","A","B","A","B"
20,95,"A","B","A","B","NA","A","B","A","B"
20,96,"A","B","A","B","NA","A","B","A","B"
20,97,"A","B","A","B","NA","A","B","A","B"
20,98,"A","B","A","B","NA","A","B","A","B"
20,99,"A","B","A","B","NA","A","B","A","B"
20,100,"A","B","A","B","NA","A","B","A","B"
20,101,"A","B","A","B","NA","A","B","A","B"
20,102,"A","B","A","B","NA","A","B","A","B"
20,103,"A","B","A","B","NA","A","B","A","B"
20,104,"A","B","A","B","NA","A","B","A","B"
20,105,"A","B","A","B","NA","A","B","A","B"
20,106,"A","B","A","B","NA","A","B","A","B"
20,107,"A","B","A","B","NA","A","B","A","B"
20,108,"A","B","A","B","NA","A","B","A","B"
20,109,"A","B","A","B","NA","A","B","A","B"
20,110,"A","B","A","B","NA","A","B","A","B"
20,111,"A","B","A","B","NA","A","B","A","B"
20,112,"A","B","A","B","NA","A","B","A","B"
20,113,"A","B","A","B","NA","A","B","A","B"
20,114,"A","B","A","B","NA","A","B","A","B"
20,115,"A","B","A","B","NA","A","B","A","B"
20,116,"A","B","A","B","NA","A","B","A","B"
20,117,"A","B","A","B","NA","A","B","A","B"
20,118,"A","B","A","B","NA","A","B","A","B"
20,119,"A","B","A","B","NA","A","B","A","B"
20,120,"A","B","A","B","NA","A","B","A","B"
20,121,"A","B","A","B","NA","A","B","A","B"
20,122,"A","B","A","B","NA","A","B","A","B"
20,123,"A","B","A","B","NA","A","B","A","B"
20,124,"A","B","A","B","NA","A","B","A","B"
20,125,"A","B","A","B","NA","A","B","A","B"
20,126,"A","B","A","B","NA","A","B","A","B"
20,127,"A","B","A","B","NA","A","B","A","B"
21,1,"A","B","A","B","NA","A","B","A","B"
21,2,"A","B","A","B","NA","A","B","A","B"
21,3,"A","B","A","B","NA","A","B","A","B"
21,4,"A","B","A","B","NA","A","B","A","B"
21,5,"A","B","A","B","NA","A","B","A","B"
21,6,"A","B","A","B","NA","A","B","A","B"
21,7,"A","B","A","B","NA","A","B","A","B"
21,8,"A","B","A","B","NA","A","B","A","B"
21,9,"A","B","A","B","NA","A","B","A","B"
21,10,"A","B","A","B","NA","A","B","A","B"
21,11,"A","B","A","B","NA","A","B","A","B"
21,12,"A","B","A","B","NA","A","B","A","B"
21,13,"A","B","A","B","NA","A","B","A","B"
21,14,"A","B","A","B","NA","A","B","A","B"
21,15,"A","B","A","B","NA","A","B","A","B"
21,16,"A","B","A","B","NA","A","B","A","B"
21,17,"A","B","A","B","NA","A","B","A","B"
21,18,"A","B","A","B","NA","A","B","A","B"
21,19,"A","B","A","B","NA","A","B","A","B"
21,20,"A","B","A","B","NA","A","B","A","B"
21,21,"A","B","A","B","NA","A","B","A","B"
21,22,"A","B","A","B","NA","A","B","A","B"
21,23,"A","B","A","B","NA","A","B","A","B"
21,24,"A","B","A","B","NA","A","B","A","B"
21,25,"A","B","A","B","NA","A","B","A","B"
21,26,"A","B","A","B","NA","A","B","A","B"
21,27,"A","B","A","B","NA","A","B","A","B"
21,28,"A","B","A","B","NA","A","B","A","B"
21,29,"A","B","A","B","NA","A","B","A","B"
21,30,"A","B","A","B","NA","A","B","A","B"
21,31,"A","B","A","B","NA","A","B","A","B"
21,32,"A","B","A","B","NA","A","B","A","B"
21,33,"A","B","A","B","NA","A","B","A","B"
21,34,"A","B","A","B","NA","A","B","A","B"
21,35,"A","B","A","B","NA","A","B","A","B"
21,36,"A","B","A","B","NA","A","B","A","B"
21,37,"A","B","A","B","NA","A","B","A","B"
21,38,"A","B","A","B","NA","A","B","A","B"
21,39,"A","B","A","B","NA","A","B","A","B"
21,40,"A","B","A","B","NA","A","B","A","B"
21,41,"A","B","A","B","NA","A","B","A","B"
21,42,"A","B","A","B","NA","A","B","A","B"
21,43,"A","B","A","B","NA","A","B","A","B"
21,44,"A","B","A","B","NA","A","B","A","B"
21,45,"A","B","A","B","NA","A","B","A","B"
21,46,"A","B","A","B","NA","A","B","A","B"
21,47,"A","B","A","B","NA","A","B","A","B"
21,48,"A","B","A","B","NA","A","B","A","B"
21,49,"A","B","A","B","NA","A","B","A","B"
21,50,"A","B","A","B","NA","A","B","A","B"
21,51,"A","B","A","B","NA","A","B","A","B"
21,52,"A","B","A","B","NA","A","B","A","B"
21,53,"A","B","A","B","NA","A","B","A","B"
21,54,"A","B","A","B","NA","A","B","A","B"
21,55,"A","B","A","B","NA","A","B","A","B"
21,56,"A","B","A","B","NA","A","B","A","B"
21,57,"A","B","A","B","NA","A","B","A","B"
21,58,"A","B","A","B","NA","A","B","A","B"
21,59,"A","B","A","B","NA","A","B","A","B"
21,60,"A","B","A","B","NA","A","B","A","B"
21,61,"A","B","A","B","NA","A","B","A","B"
21,62,"A","B","A","B","NA","A","B","A","B"
21,63,"A","B","A","B","NA","A","B","A","B"
21,64,"A","B","A","B","NA","A","B","A","B"
21,65,"A","B","A","B","NA","A","B","A","B"
21,66,"A","B","A","B","NA","A","B","A","B"
21,67,"A","B","A","B","NA","A","B","A","B"
21,68,"A","B","A","B","NA","A","B","A","B"
21,69,"A","B","A","B","NA","A","B","A","B"
21,70,"A","B","A","B","NA","A","B","A","B"
21,71,"A","B","A","B","NA","A","B","A","B"
21,72,"A","B","A","B","NA","A","B","A","B"
21,73,"A","B","A","B","NA","A","B","A","B"
21,74,"A","B","A","B","NA","A","B","A","B"
21,75,"A","B","A","B","NA","A","B","A","B"
21,76,"A","B","A","B","NA","A","B","A","B"
21,77,"A","B","A","B","NA","A","B","A","B"
21,78,"A","B","A","B","NA","A","B","A","B"
21,79,"A","B","A","B","NA","A","B","A","B"
21,80,"A","B","A","B","NA","A","B","A","B"
21,81,"A","B","A","B","NA","A","B","A","B"
21,82,"A","B","A","B","NA","A","B","A","B"
21,83,"A","B","A","B","NA","A","B","A","B"
21,84,"A","B","A","B","NA","A","B","A","B"
21,85,"A","B","A","B","NA","A","B","A","B"
21,86,"A","B","A","B","NA","A","B","A","B"
21,87,"A","B","A","B","NA","A","B","A","B"
21,88,"A","B","A","B","NA","A","B","A","B"
21,89,"A","B","A","B","NA","A","B","A","B"
21,90,"A","B","A","B","NA","A","B","A","B"
21,91,"A","B","A","B","NA","A","B","A","B"
21,92,"A","B","A","B","NA","A","B","A","B"
21,93,"A","B","A","B","NA","A","B","A","B"
21,94,"A","B","A","B","NA","A","B","A","B"
21,95,"A","B","A","B","NA","A","B","A","B"
21,96,"A","B","A","B","NA","A","B","A","B"
21,97,"A","B","A","B","NA","A","B","A","B"
22,1,"A","B","A","B","NA","A","B","A","B"
22,2,"A","B","A","B","NA","A","B","A","B"
22,3,"A","B","A","B","NA","A","B","A","B"
22,4,"A","B","A","B","NA","A","B","A","B"
22,5,"A","B","A","B","NA","A","B","A","B"
22,6,"A","B","A","B","NA","A","B","A","B"
22,7,"A","B","A","B","NA","A","B","A","B"
22,8,"A","B","A","B","NA","A","B","A","B"
22,9,"A","B","A","B","NA","A","B","A","B"
22,10,"A","B","A","B","NA","A","B","A","B"
22,11,"A","B","A","B","NA","A","B","A","B"
22,12,"A","B","A","B","NA","A","B","A","B"
22,13,"A","B","A","B","NA","A","B","A","B"
22,14,"A","B","A","B","NA","A","B","A","B"
22,15,"A","B","A","B","NA","A","B","A","B"
22,16,"A","B","A","B","NA","A","B","A","B"
22,17,"A","B","A","B","NA","A","B","A","B"
22,18,"A","B","A","B","NA","A","B","A","B"
22,19,"A","B","A","B","NA","A","B","A","B"
22,20,"A","B","A","B","NA","A","B","A","B"
22,21,"A","B","A","B","NA","A","B","A","B"
22,22,"A","B","A","B","NA","A","B","A","B"
22,23,"A","B","A","B","NA","A","B","A","B"
22,24,"A","B","A","B","NA","A","B","A","B"
22,25,"A","B","A","B","NA","A","B","A","B"
22,26,"A","B","A","B","NA","A","B","A","B"
22,27,"A","B","A","B","NA","A","B","A","B"
22,28,"A","B","A","B","NA","A","B","A","B"
22,29,"A","B","A","B","NA","A","B","A","B"
22,30,"A","B","A","B","NA","A","B","A","B"
22,31,"A","B","A","B","NA","A","B","A","B"
22,32,"A","B","A","B","NA","A","B","A","B"
22,33,"A","B","A","B","NA","A","B","A","B"
22,34,"A","B","A","B","NA","A","B","A","B"
22,35,"A","B","A","B","NA","A","B","A","B"
22,36,"A","B","A","B","NA","A","B","A","B"
22,37,"A","B","A","B","NA","A","B","A","B"
22,38,"A","B","A","B","NA","A","B","A","B"
22,39,"A","B","A","B","NA","A","B","A","B"
22,40,"A","B","A","B","NA","A","B","A","B"
22,41,"A","B","A","B","NA","A","B","A","B"
22,42,"A","B","A","B","NA","A","B","A","B"
22,43,"A","B","A","B","NA","A","B","A","B"
22,44,"A","B","A","B","NA","A","B","A","B"
22,45,"A","B","A","B","NA","A","B","A","B"
22,46,"A","B","A","B","NA","A","B","A","B"
22,47,"A","B","A","B","NA","A","B","A","B"
22,48,"A","B","A","B","NA","A","B","A","B"
22,49,"A","B","A","B","NA","A","B","A","B"
22,50,"A","B","A","B","NA","A","B","A","B"
22,51,"A","B","A","B","NA","A","B","A","B"
22,52,"A","B","A","B","NA","A","B","A","B"
22,53,"A","B","A","B","NA","A","B","A","B"
22,54,"A","B","A","B","NA","A","B","A","B"
22,55,"A","B","A","B","NA","A","B","A","B"
22,56,"A","B","A","B","NA","A","B","A","B"
22,57,"A","B","A","B","NA","A","B","A","B"
22,58,"A","B","A","B","NA","A","B","A","B"
22,59,"A","B","A","B","NA","A","B","A","B"
22,60,"A","B","A","B","NA","A","B","A","B"
22,61,"A","B","A","B","NA","A","B","A","B"
22,62,"A","B","A","B","NA","A","B","A","B"
22,63,"A","B","A","B","NA","A","B","A","B"
22,64,"A","B","A","B","NA","A","B","A","B"
22,65,"A","B","A","B","NA","A","B","A","B"
22,66,"A","B","A","B","NA","A","B","A","B"
22,67,"A","B","A","B","NA","A","B","A","B"
22,68,"A","B","A","B","NA","A","B","A","B"
22,69,"A","B","A","B","NA","A","B","A","B"
22,70,"A","B","A","B","NA","A","B","A","B"
22,71,"A","B","A","B","NA","A","B","A","B"
22,72,"A","B","A","B","NA","A","B","A","B"
22,73,"A","B","A","B","NA","A","B","A","B"
22,74,"A","B","A","B","NA","A","B","A","B"
22,75,"A","B","A","B","NA","A","B","A","B"
22,76,"A","B","A","B","NA","A","B","A","B"
22,77,"A","B","A","B","NA","A","B","A","B"
22,78,"A","B","A","B","NA","A","B","A","B"
22,79,"A","B","A","B","NA","A","B","A","B"
22,80,"A","B","A","B","NA","A","B","A","B"
22,81,"A","B","A","B","NA","A","B","A","B"
22,82,"A","B","A","B","NA","A","B","A","B"
22,83,"A","B","A","B","NA","A","B","A","B"
22,84,"A","B","A","B","NA","A","B","A","B"
22,85,"A","B","A","B","NA","A","B","A","B"
22,86,"A","B","A","B","NA","A","B","A","B"
22,87,"A","B","A","B","NA","A","B","A","B"
22,88,"A","B","A","B","NA","A","B","A","B"
22,89,"A","B","A","B","NA","A","B","A","B"
22,90,"A","B","A","B","NA","A","B","A","B"
22,91,"A","B","A","B","NA","A","B","A","B"
22,92,"A","B","A","B","NA","A","B","A","B"
